id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
300,6,Nov,1461,6-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,(Parliament)
301,7,Nov,1461,7-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
302,8,Nov,1461,8-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
303,9,Nov,1461,9-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
304,10,Nov,1461,10-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
305,11,Nov,1461,11-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
306,12,Nov,1461,12-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
307,13,Nov,1461,13-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
308,14,Nov,1461,14-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
309,15,Nov,1461,15-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
310,16,Nov,1461,16-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
311,17,Nov,1461,17-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
312,18,Nov,1461,18-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
313,19,Nov,1461,19-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
314,20,Nov,1461,20-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
315,21,Nov,1461,21-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
316,22,Nov,1461,22-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
317,23,Nov,1461,23-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
318,24,Nov,1461,24-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
319,25,Nov,1461,25-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
320,26,Nov,1461,26-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
321,27,Nov,1461,27-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
322,28,Nov,1461,28-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
323,29,Nov,1461,29-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
324,30,Nov,1461,30-11-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
325,1,Dec,1461,1-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
326,2,Dec,1461,2-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
327,3,Dec,1461,3-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
328,4,Dec,1461,4-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
329,5,Dec,1461,5-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
330,6,Dec,1461,6-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
331,7,Dec,1461,7-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
332,8,Dec,1461,8-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
333,9,Dec,1461,9-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
334,10,Dec,1461,10-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
335,11,Dec,1461,11-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
336,12,Dec,1461,12-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
337,13,Dec,1461,13-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
338,14,Dec,1461,14-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
339,15,Dec,1461,15-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
340,16,Dec,1461,16-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
341,17,Dec,1461,17-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
342,18,Dec,1461,18-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
343,19,Dec,1461,19-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
344,20,Dec,1461,20-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
345,21,Dec,1461,21-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,(proroguing of Parliament)
346,22,Dec,1461,22-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
347,23,Dec,1461,23-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
348,26,Dec,1461,26-12-1461,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
349,27,Dec,1461,27-12-1461,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
350,28,Dec,1461,28-12-1461,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
351,31,Dec,1461,31-12-1461,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
352,3,Jan,1462,3-1-1462,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
353,4,Jan,1462,4-1-1462,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
354,5,Jan,1462,5-1-1462,,,,,,N/A
355,6,Jan,1462,6-1-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
356,6,Jan,1462,6-1-1462,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
357,7,Jan,1462,7-1-1462,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
358,8,Jan,1462,8-1-1462,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,N/A
359,8,Jan,1462,8-1-1462,Rochester,TQ7414268559,51.389355,0.50145239,England,N/A
360,12,Jan,1462,12-1-1462,Sittingbourne,TQ9094263665,51.34,0.74,England,N/A
361,13,Jan,1462,13-1-1462,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
362,14,Jan,1462,14-1-1462,,,,,,N/A
363,15,Jan,1462,15-1-1462,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
364,25,Jan,1462,25-1-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
365,26,Jan,1462,26-1-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
366,27,Jan,1462,27-1-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
367,28,Jan,1462,28-1-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
368,29,Jan,1462,29-1-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
369,30,Jan,1462,30-1-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
370,31,Jan,1462,31-1-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
371,1,Feb,1462,1-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
372,2,Feb,1462,2-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
373,3,Feb,1462,3-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
374,4,Feb,1462,4-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
375,5,Feb,1462,5-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
376,6,Feb,1462,6-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
377,7,Feb,1462,7-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
378,8,Feb,1462,8-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
379,9,Feb,1462,9-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
380,10,Feb,1462,10-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
381,11,Feb,1462,11-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
382,12,Feb,1462,12-2-1462,,,,,,N/A
383,13,Feb,1462,13-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
384,14,Feb,1462,14-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
385,15,Feb,1462,15-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
386,16,Feb,1462,16-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
387,17,Feb,1462,17-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
388,18,Feb,1462,18-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
389,18,Feb,1462,18-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
390,19,Feb,1462,19-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
391,20,Feb,1462,20-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
392,21,Feb,1462,21-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
393,22,Feb,1462,22-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
394,23,Feb,1462,23-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
395,24,Feb,1462,24-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
396,24,Feb,1462,24-2-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
397,25,Feb,1462,25-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
398,26,Feb,1462,26-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
399,27,Feb,1462,27-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
400,28,Feb,1462,28-2-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
401,28,Feb,1462,28-2-1462,Ware,TL3580814304,51.810879,-0.031415,England,town of Ware
402,1,Mar,1462,1-3-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
403,2,Mar,1462,2-3-1462,University of Cambridge,TL4477658451,52.205278,0.117222,England,N/A
404,3,Mar,1462,3-3-1462,University of Cambridge,TL4477658451,52.205278,0.117222,England,N/A
405,3,Mar,1462,3-3-1462,Tower of Cambridge,TL4411758392,52.204917,0.1075647,England,N/A
406,4,Mar,1462,4-3-1462,University of Cambridge,TL4477658451,52.205278,0.117222,England,N/A
407,4,Mar,1462,4-3-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
408,5,Mar,1462,5-3-1462,Huntingdon,TL2402571458,52.327212,-0.18148094,England,N/A
409,6,Mar,1462,6-3-1462,Huntingdon,TL2402571458,52.327212,-0.18148094,England,N/A
410,7,Mar,1462,7-3-1462,Peterborough Abbey,TL1944998643,52.5725,-0.238889,England,N/A
411,7,Mar,1462,7-3-1462,Peterborough,TL1866699829,52.583333,-0.25,England,N/A
412,8,Mar,1462,8-3-1462,Peterborough,TL1866699829,52.583333,-0.25,England,N/A
413,8,Mar,1462,8-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
414,9,Mar,1462,9-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
415,10,Mar,1462,10-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
416,11,Mar,1462,11-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
417,12,Mar,1462,12-3-1462,,,,,,N/A
418,13,Mar,1462,13-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
419,14,Mar,1462,14-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
420,15,Mar,1462,15-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
421,16,Mar,1462,16-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
422,17,Mar,1462,17-3-1462,Cambridge,TL4490958455,52.205278,0.119167,England,N/A
423,17,Mar,1462,17-3-1462,Grantham,SK9137935927,52.913008,-0.64255821,England,N/A
424,17,Mar,1462,17-3-1462,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
425,17,Mar,1462,17-3-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
426,18,Mar,1462,18-3-1462,Newark,SK7987553872,53.076111,-0.809167,England,N/A
427,19,Mar,1462,19-3-1462,,,,,,N/A
428,20,Mar,1462,20-3-1462,Lincoln,SK9746471804,53.234336,-0.54124564,England,N/A
429,20,Mar,1462,20-3-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
430,21,Mar,1462,21-3-1462,Lincoln,SK9746471804,53.234336,-0.54124564,England,N/A
431,22,Mar,1462,22-3-1462,Lincoln,SK9746471804,53.234336,-0.54124564,England,N/A
432,23,Mar,1462,23-3-1462,Lincoln,SK9746471804,53.234336,-0.54124564,England,N/A
433,23,Mar,1462,23-3-1462,Newark,SK7987553872,53.076111,-0.809167,England,N/A
434,24,Mar,1462,24-3-1462,Newark,SK7987553872,53.076111,-0.809167,England,N/A
435,24,Mar,1462,24-3-1462,Eastwell (Leics.),SK7754728366,52.847222,-0.85,England,N/A
436,24,Mar,1462,24-3-1462,Southwell (Notts.),SK7010253929,53.078,-0.955,England,N/A
437,29,Mar,1462,29-3-1462,Nottingham,SK5700040000,52.954357,-1.1530111,England,(?Date unclear)
438,30,Mar,1462,30-3-1462,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
439,1,Apr,1462,1-4-1462,Derby,SK3524236342,52.92334,-1.4772494,England,N/A
440,2,Apr,1462,2-4-1462,Burton upon Trent,SK2459322771,52.801944,-1.636667,England,N/A
441,3,Apr,1462,3-4-1462,Lichfield,SK1165709381,52.682,-1.829,England,N/A
442,4,Apr,1462,4-4-1462,Lichfield (Castle),SK1190009500,52.683067,-1.8254081,England,N/A
443,4,Apr,1462,4-4-1462,Lichfield,SK1165709381,52.682,-1.829,England,N/A
444,7,Apr,1462,7-4-1462,Lichfield,SK1165709381,52.682,-1.829,England,N/A
445,8,Apr,1462,8-4-1462,Leicester,SK5875204306,52.633333,-1.133333,England,N/A
446,9,Apr,1462,9-4-1462,,,,,,N/A
447,10,Apr,1462,10-4-1462,Leicester,SK5875204306,52.633333,-1.133333,England,N/A
448,11,Apr,1462,11-4-1462,,,,,,N/A
449,12,Apr,1462,12-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
450,13,Apr,1462,13-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
451,14,Apr,1462,14-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
452,15,Apr,1462,15-4-1462,,,,,,N/A
453,16,Apr,1462,16-4-1462,Leicester,SK5875204306,52.633333,-1.133333,England,N/A
454,17,Apr,1462,17-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
455,18,Apr,1462,18-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
456,19,Apr,1462,19-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
457,19,Apr,1462,19-4-1462,Leicester,SK5875204306,52.633333,-1.133333,England,N/A
458,20,Apr,1462,20-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
459,21,Apr,1462,21-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
460,22,Apr,1462,22-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
461,23,Apr,1462,23-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
462,24,Apr,1462,24-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
463,25,Apr,1462,25-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
464,26,Apr,1462,26-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
465,27,Apr,1462,27-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
466,28,Apr,1462,28-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
467,29,Apr,1462,29-4-1462,,,,,,N/A
468,30,Apr,1462,30-4-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
469,1,May,1462,1-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
470,2,May,1462,2-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
471,2,May,1462,2-5-1462,Burton upon Trent,SK2459322771,52.801944,-1.636667,England,"Appears as ""Burton on Trent"""
472,3,May,1462,3-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
473,4,May,1462,4-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
474,5,May,1462,5-5-1462,,,,,,N/A
475,6,May,1462,6-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
476,7,May,1462,7-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
477,8,May,1462,8-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
478,9,May,1462,9-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
479,10,May,1462,10-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
480,11,May,1462,11-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
481,12,May,1462,12-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
482,13,May,1462,13-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
483,14,May,1462,14-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
484,15,May,1462,15-5-1462,,,,,,N/A
485,16,May,1462,16-5-1462,,,,,,N/A
486,17,May,1462,17-5-1462,,,,,,N/A
487,18,May,1462,18-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
488,19,May,1462,19-5-1462,,,,,,N/A
489,20,May,1462,20-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
490,21,May,1462,21-5-1462,,,,,,N/A
491,22,May,1462,22-5-1462,,,,,,N/A
492,23,May,1462,23-5-1462,,,,,,N/A
493,24,May,1462,24-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
494,25,May,1462,25-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
495,26,May,1462,26-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
496,27,May,1462,27-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
497,28,May,1462,28-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
498,29,May,1462,29-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
499,30,May,1462,30-5-1462,,,,,,N/A
500,31,May,1462,31-5-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
501,1,June,1462,1-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
502,2,June,1462,2-6-1462,,,,,,N/A
503,3,June,1462,3-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
504,4,June,1462,4-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
505,5,June,1462,5-6-1462,,,,,,N/A
506,6,June,1462,6-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
507,7,June,1462,7-6-1462,,,,,,N/A
508,8,June,1462,8-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
509,9,June,1462,9-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
510,10,June,1462,10-6-1462,,,,,,N/A
511,11,June,1462,11-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
512,12,June,1462,12-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
513,13,June,1462,13-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
514,14,June,1462,14-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
515,23,June,1462,23-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
516,27,June,1462,27-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
517,28,June,1462,28-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
518,29,June,1462,29-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
519,30,June,1462,30-6-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
520,3,July,1462,3-7-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
521,4,July,1462,4-7-1462,,,,,,N/A
522,5,July,1462,5-7-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
523,6,July,1462,6-7-1462,,,,,,N/A
524,7,July,1462,7-7-1462,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
525,8,July,1462,8-7-1462,,,,,,N/A
526,9,July,1462,9-7-1462,,,,,,N/A
527,10,July,1462,10-7-1462,Northampton,SP7565259707,52.230375,-0.893753,England,Town of Northampton
528,11,July,1462,11-7-1462,,,,,,N/A
529,12,July,1462,12-7-1462,Northampton,SP7565259707,52.230375,-0.893753,England,Town of Northampton
530,16,July,1462,16-7-1462,Warwick Castle,SP2842964670,52.279444,-1.584722,England,N/A
531,17,July,1462,17-7-1462,Warwick Castle,SP2842964670,52.279444,-1.584722,England,N/A
532,18,July,1462,18-7-1462,,,,,,N/A
533,19,July,1462,19-7-1462,Warwick Castle,SP2842964670,52.279444,-1.584722,England,N/A
534,20,July,1462,20-7-1462,Kenilworth Castle,SP2785272265,52.347752,-1.5925508,England,N/A
535,21,July,1462,21-7-1462,Kenilworth Castle,SP2785272265,52.347752,-1.5925508,England,N/A
536,22,July,1462,22-7-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
537,23,July,1462,23-7-1462,Daventry,SP5743062758,52.26,-1.16,England,N/A
538,27,July,1462,27-7-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
539,28,July,1462,28-7-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
540,29,July,1462,29-7-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
541,30,July,1462,30-7-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
542,30,July,1462,30-7-1462,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
543,2,August,1462,2-8-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
544,5,August,1462,5-8-1462,Chelmsford,TL7132807064,51.7361,0.4798,England,N/A
545,6,August,1462,6-8-1462,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
546,7,August,1462,7-8-1462,Sandwich,TR3297658137,51.27472,1.33888,England,N/A
547,8,August,1462,8-8-1462,Canterbury,TR1454057430,51.275608,1.0745524,England,[Cantuarij]
548,11,August,1462,11-8-1462,manor of Greenwich,TQ3856577958,51.483611,-0.005833,England,Appears as Greenwich manor
549,12,August,1462,12-8-1462,Ware,TL3580814304,51.810879,-0.031415,England,Town (villam) of Ware
550,15,August,1462,15-8-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
551,20,August,1462,20-8-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
552,21,August,1462,21-8-1462,,,,,,N/A
553,22,August,1462,22-8-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
554,25,August,1462,25-8-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
555,26,August,1462,26-8-1462,,,,,,N/A
556,27,August,1462,27-8-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
557,28,August,1462,28-8-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
558,1,September,1462,1-9-1462,Fotheringhay Castle,TL0618992974,52.524303,-0.4362695,England,N/A
559,4,September,1462,4-9-1462,London,TQ3248081340,51.515457,-0.092140265,England,"4(or 11, 18 or 25)"
560,5,September,1462,5-9-1462,City of London,TQ3241681349,51.515556,-0.093056,England,N/A
